"rep","n","probs","quants","tail","model","uwd1","uwd2","width_mu","width_sigma","width_n","cover90_mu","cover90_sigma","cover90_n"
143,500,3,21,1,"kern",0.0317396142416188,0.00100308363449655,NA,NA,NA,NA,NA,NA
143,500,3,21,1,"spline",0.0287329605399457,0.000835118677069298,NA,NA,NA,NA,NA,NA
143,1000,1,3,0,"cltn",0.0183910833193363,0.000320316662819393,0.361588,0.396288,NA,1,1,NA
143,1000,1,3,0,"ordn",0.0183910833193363,0.000320316662819393,0.364684,0.3923505,NA,1,1,NA
143,1000,1,3,0,"clt",0.0167466070020777,0.000300312702076545,0.2646075,0.2787225,6209.213,1,0,1
143,1000,1,3,0,"ord",0.0187860076502724,0.000324662173383447,0.266928,0.275953,6284.12465,1,0,1
143,1000,1,3,0,"ind",0.0397893649521946,0.00188866822612714,1.294369,1.927238,NA,1,1,NA
143,1000,1,3,0,"kern",0.0186547567340724,0.000335966658741746,NA,NA,NA,NA,NA,NA
143,1000,1,3,0,"spline",0.122917389815397,0.0149765864165469,NA,NA,NA,NA,NA,NA
143,1000,2,9,0,"cltn",0.0249938310024829,0.000582913295307364,0.346054,0.282066,NA,1,0,NA
143,1000,2,9,0,"ordn",0.0249938310024829,0.000582913295307364,0.3582585,0.294337,NA,1,0,NA
143,1000,2,9,0,"clt",0.0196499251606979,0.000415042633651294,0.3601885,0.2927415,1778.522,1,0,1
143,1000,2,9,0,"ord",0.0169804946945397,0.000264434849205278,0.364122,0.2864595,1863.17825,1,0,1
143,1000,2,9,0,"ind",0.0183767336876424,0.000303190165900749,0.1025355,0.1353105,NA,1,0,NA
143,1000,2,9,0,"kern",0.0232001646754088,0.000476230784092256,NA,NA,NA,NA,NA,NA
143,1000,2,9,0,"spline",0.0403476879688269,0.00157463362263929,NA,NA,NA,NA,NA,NA
143,1000,3,21,1,"cltn",0.0256878535048136,0.000640568344097744,0.340242,0.2417715,NA,1,0,NA
143,1000,3,21,1,"ordn",0.0256878535048136,0.000640568344097744,0.335521,0.258521,NA,1,0,NA
143,1000,3,21,1,"clt",0.0202655015385334,0.00036926546404303,0.3155125,0.2322625,1262.8124,1,0,1
143,1000,3,21,1,"ord",0.0247874242849635,0.000560033398933972,0.313702,0.231196,1266.17895,1,0,1
143,1000,3,21,1,"ind",0.0245778149136902,0.000539324660240976,0.0969175,0.096845,NA,1,0,NA
143,1000,3,21,1,"kern",0.0229479858154316,0.000484810396395909,NA,NA,NA,NA,NA,NA
143,1000,3,21,1,"spline",0.0308544860720554,0.000931867797818099,NA,NA,NA,NA,NA,NA
144,50,1,3,0,"cltn",0.111307338334679,0.0109621733416912,1.913996,1.933131,NA,1,1,NA
144,50,1,3,0,"ordn",0.111307338334679,0.0109621733416912,1.920512,1.946598,NA,1,1,NA
144,50,1,3,0,"clt",0.120072611625328,0.0133761324888068,1.631543,1.700797,279.60323,1,1,1
144,50,1,3,0,"ord",0.092296362962775,0.00784790000556989,1.768677,1.769647,277.0261,1,1,1
144,50,1,3,0,"ind",0.133683643185666,0.016612336541974,2.982123,4.071447,NA,1,1,NA
144,50,1,3,0,"kern",0.115328918576693,0.0109252621806919,NA,NA,NA,NA,NA,NA
144,50,1,3,0,"spline",0.135415660395444,0.0196296220004966,NA,NA,NA,NA,NA,NA
144,50,2,9,0,"cltn",0.111205974719424,0.0106688429604771,1.565761,1.209004,NA,1,1,NA
144,50,2,9,0,"ordn",0.111205974719424,0.0106688429604771,1.63946,1.339164,NA,1,1,NA
144,50,2,9,0,"clt",0.132789635437096,0.0151732467940665,1.659114,1.286446,102.605745,1,1,1
144,50,2,9,0,"ord",0.118364888134019,0.0120515256349815,1.685268,1.326443,81.50633,1,1,1
144,50,2,9,0,"ind",0.121887424867744,0.0129039389556517,0.495665,0.625926,NA,0,1,NA
144,50,2,9,0,"kern",0.115790681471145,0.0122210299961595,NA,NA,NA,NA,NA,NA
144,50,2,9,0,"spline",0.119815557439613,0.0120371589783484,NA,NA,NA,NA,NA,NA
144,50,3,21,1,"cltn",0.11443686557834,0.0120638276543189,1.514931,0.949836,NA,1,1,NA
144,50,3,21,1,"ordn",0.11443686557834,0.0120638276543189,1.583679,1.163562,NA,1,1,NA
144,50,3,21,1,"clt",0.0966440187050416,0.00833929613240622,1.553543,1.108984,68.448585,1,1,1
144,50,3,21,1,"ord",0.0929967340896015,0.00745605267801532,1.58078,1.13053,47.64074,1,1,1
144,50,3,21,1,"ind",0.114330409377736,0.0122975614061761,0.349552,0.3390485,NA,0,0,NA
144,50,3,21,1,"kern",0.103703665436673,0.0103367905166314,NA,NA,NA,NA,NA,NA
144,50,3,21,1,"spline",0.0961836750184494,0.00950142835904472,NA,NA,NA,NA,NA,NA
144,150,1,3,0,"cltn",0.0535855044812145,0.00299530004477432,1.135116,1.192326,NA,1,1,NA
144,150,1,3,0,"ordn",0.0535855044812145,0.00299530004477432,1.158614,1.186567,NA,1,1,NA
144,150,1,3,0,"clt",0.0555568169433998,0.00319638241546125,0.319342,0.3490755,6229.9939,0,0,0
144,150,1,3,0,"ord",0.0594813134614864,0.00369898982146017,0.3202375,0.3524075,6071.5619,0,0,0
144,150,1,3,0,"ind",0.0494218337896965,0.00233287901616556,1.561713,2.55527,NA,1,1,NA
144,150,1,3,0,"kern",0.052348575719621,0.0029598117539202,NA,NA,NA,NA,NA,NA
144,150,1,3,0,"spline",0.0912182906798959,0.0081639378517152,NA,NA,NA,NA,NA,NA
144,150,2,9,0,"cltn",0.02598525490834,0.000663846184639805,0.988112,0.807985,NA,1,1,NA
144,150,2,9,0,"ordn",0.02598525490834,0.000663846184639805,1.0097885,0.8489755,NA,1,1,NA
144,150,2,9,0,"clt",0.0258656020995965,0.000687603150885443,0.9332345,0.7408655,331.142955,1,1,1
144,150,2,9,0,"ord",0.0239809534494538,0.000549721319227383,0.982818,0.823678,264.77468,1,1,1
144,150,2,9,0,"ind",0.0335995800437536,0.00110468708937949,0.349369,0.4564455,NA,1,1,NA
144,150,2,9,0,"kern",0.0428470191820311,0.00179033013046171,NA,NA,NA,NA,NA,NA
144,150,2,9,0,"spline",0.0273635131494275,0.00083673909234688,NA,NA,NA,NA,NA,NA
144,150,3,21,1,"cltn",0.0172025620056967,0.000276862292926896,0.9303655,0.6726965,NA,1,1,NA
144,150,3,21,1,"ordn",0.0172025620056967,0.000276862292926896,1.006763,0.692725,NA,1,1,NA
144,150,3,21,1,"clt",0.0179337886219531,0.000343696629665989,0.7803805,0.538171,269.7636,1,1,1
144,150,3,21,1,"ord",0.0251777496554887,0.000735960663865492,0.781366,0.602808,231.2669,1,1,1
144,150,3,21,1,"ind",0.0254872941740045,0.000615275284047648,0.206005,0.202344,NA,0,1,NA
144,150,3,21,1,"kern",0.0388413516091664,0.00164378364900008,NA,NA,NA,NA,NA,NA
144,150,3,21,1,"spline",0.0727604085952117,0.0050050686049404,NA,NA,NA,NA,NA,NA
144,500,1,3,0,"cltn",0.0308976798826013,0.000828758722635381,0.5785855,0.6168215,NA,1,1,NA
144,500,1,3,0,"ordn",0.0308976798826013,0.000828758722635381,0.5523985,0.5985815,NA,1,1,NA
144,500,1,3,0,"clt",0.039799348964639,0.00140992470718606,0.4914515,0.512681,2680.7583,0,1,1
144,500,1,3,0,"ord",0.0296651056513291,0.000751069251208257,0.5306455,0.5220535,2548.44555,1,1,1
144,500,1,3,0,"ind",0.0311664403054319,0.0012350578452043,2.019925,3.0402,NA,1,1,NA
144,500,1,3,0,"kern",0.0373110581369301,0.00160299369946523,NA,NA,NA,NA,NA,NA
144,500,1,3,0,"spline",0.114151397219239,0.0125389556083555,NA,NA,NA,NA,NA,NA
144,500,2,9,0,"cltn",0.0442572560918291,0.00175893410853276,0.5308995,0.4499205,NA,0,1,NA
144,500,2,9,0,"ordn",0.0442572560918291,0.00175893410853276,0.5449645,0.4375205,NA,1,1,NA
144,500,2,9,0,"clt",0.0435325761459533,0.00172512022571397,0.6345395,0.515672,689.71765,1,1,1
144,500,2,9,0,"ord",0.0392938974975102,0.00149851331567775,0.6364505,0.5168735,704.24405,1,1,1
144,500,2,9,0,"ind",0.0383394640797449,0.00144139972486288,0.180815,0.2408135,NA,0,1,NA
144,500,2,9,0,"kern",0.0471812125656096,0.00221041720382097,NA,NA,NA,NA,NA,NA
144,500,2,9,0,"spline",0.0522573039613363,0.0023504625636029,NA,NA,NA,NA,NA,NA
144,500,3,21,1,"cltn",0.0549097630389816,0.00283455734206417,0.502399,0.380249,NA,0,1,NA
144,500,3,21,1,"ordn",0.0549097630389816,0.00283455734206417,0.510446,0.3796165,NA,0,1,NA
144,500,3,21,1,"clt",0.0310614451324395,0.000928528969541227,0.4929215,0.363883,582.63255,0,1,1
144,500,3,21,1,"ord",0.033382933029416,0.000986954536857518,0.482248,0.3500615,632.2648,0,1,1
144,500,3,21,1,"ind",0.0455777404008181,0.00186530774007152,0.10311,0.102265,NA,0,1,NA
144,500,3,21,1,"kern",0.0455998677877258,0.0020459843852296,NA,NA,NA,NA,NA,NA
144,500,3,21,1,"spline",0.0634931630320575,0.00414144621638716,NA,NA,NA,NA,NA,NA
144,1000,1,3,0,"cltn",0.0636014279869709,0.00390210914096521,0.4277935,0.450296,NA,0,0,NA
144,1000,1,3,0,"ordn",0.0636014279869709,0.00390210914096521,0.425239,0.4577475,NA,0,0,NA
144,1000,1,3,0,"clt",0.0506871502267634,0.00253877577044883,0.380608,0.394019,5022.25375,0,0,1
144,1000,1,3,0,"ord",0.0721167353110564,0.00501797071749807,0.3860835,0.393485,4760.36335,0,0,1
144,1000,1,3,0,"ind",0.0671568395709446,0.00402822023359122,1.588062,2.828089,NA,1,1,NA
144,1000,1,3,0,"kern",0.0567948432726913,0.00335257688271545,NA,NA,NA,NA,NA,NA
144,1000,1,3,0,"spline",0.106151371324342,0.0108689876897526,NA,NA,NA,NA,NA,NA
144,1000,2,9,0,"cltn",0.0527152030579461,0.00248708158218401,0.3935985,0.3196615,NA,0,1,NA
144,1000,2,9,0,"ordn",0.0527152030579461,0.00248708158218401,0.3835785,0.3081775,NA,0,1,NA
144,1000,2,9,0,"clt",0.0602535085920977,0.00323153350106477,0.4803415,0.396632,1136.0425,0,1,1
144,1000,2,9,0,"ord",0.0480700371152334,0.00212312883838444,0.4870665,0.3921825,1126.2403,0,1,1
144,1000,2,9,0,"ind",0.0582249541043193,0.00297370816851509,0.1564035,0.2026235,NA,0,0,NA
144,1000,2,9,0,"kern",0.0556409595337363,0.00314274909011278,NA,NA,NA,NA,NA,NA
144,1000,2,9,0,"spline",0.0589688253091202,0.00302391550227385,NA,NA,NA,NA,NA,NA
144,1000,3,21,1,"cltn",0.0428224220664107,0.00169895725117358,0.372679,0.2629585,NA,0,1,NA
144,1000,3,21,1,"ordn",0.0428224220664107,0.00169895725117358,0.368317,0.2809625,NA,0,1,NA
144,1000,3,21,1,"clt",0.0493568067246466,0.00223080089308934,0.372631,0.2799245,1081.8955,0,1,1
144,1000,3,21,1,"ord",0.0603686713567851,0.00313170663434673,0.3803115,0.277353,1082.5073,0,1,1
144,1000,3,21,1,"ind",0.0568602077481352,0.00282891053331029,0.124413,0.1225225,NA,0,1,NA
144,1000,3,21,1,"kern",0.055391464548862,0.00308045802889078,NA,NA,NA,NA,NA,NA
144,1000,3,21,1,"spline",0.0740815046249253,0.00574606859054833,NA,NA,NA,NA,NA,NA
145,50,1,3,0,"cltn",0.102587863832827,0.00914101223362036,1.731456,1.842157,NA,1,1,NA
145,50,1,3,0,"ordn",0.102587863832827,0.00914101223362036,1.758742,1.842855,NA,1,1,NA
145,50,1,3,0,"clt",0.1269742382232,0.0144429616643166,0.601872,0.675366,2171.34376,0,1,0
145,50,1,3,0,"ord",0.10314491897164,0.00928391141468629,0.6145035,0.667101,2145.5769,0,1,0
145,50,1,3,0,"ind",0.109779417464917,0.0113221804452846,2.229624,3.229222,NA,1,1,NA
145,50,1,3,0,"kern",0.111954024155882,0.0120821608907868,NA,NA,NA,NA,NA,NA
145,50,1,3,0,"spline",0.164030763720477,0.0259620798249912,NA,NA,NA,NA,NA,NA
145,50,2,9,0,"cltn",0.123096465754792,0.0133711491044254,1.557562,1.124606,NA,1,1,NA
145,50,2,9,0,"ordn",0.123096465754792,0.0133711491044254,1.547103,1.313934,NA,0,1,NA
145,50,2,9,0,"clt",0.12175337994047,0.0132223610928782,1.446326,1.182699,108.85977,0,1,1
145,50,2,9,0,"ord",0.135144789303599,0.0163832340175562,1.714592,1.413322,74.91794,0,1,1
145,50,2,9,0,"ind",0.144769171078448,0.0183851833617408,0.448034,0.5809565,NA,0,1,NA
145,50,2,9,0,"kern",0.147073130531003,0.0226284698996452,NA,NA,NA,NA,NA,NA
145,50,2,9,0,"spline",0.151954261522317,0.0214068555096544,NA,NA,NA,NA,NA,NA
145,50,3,21,1,"cltn",0.144150505910973,0.0205715173041102,1.3737095,0.8573535,NA,0,0,NA
145,50,3,21,1,"ordn",0.144150505910973,0.0205715173041102,1.421073,1.085119,NA,0,1,NA
145,50,3,21,1,"clt",0.146535023320005,0.0207255702152966,1.274834,0.9485355,79.322685,0,1,1
145,50,3,21,1,"ord",0.15308939404563,0.0215681350829906,1.514978,1.143766,50.91105,0,1,1
145,50,3,21,1,"ind",0.149569121064486,0.0217257512274017,0.3573665,0.341761,NA,0,0,NA
145,50,3,21,1,"kern",0.145544447109372,0.0217671517797917,NA,NA,NA,NA,NA,NA
145,50,3,21,1,"spline",0.137051105557189,0.0166805841110876,NA,NA,NA,NA,NA,NA
145,150,1,3,0,"cltn",0.0725420088917737,0.0046797720846531,0.9924645,1.073578,NA,1,1,NA
145,150,1,3,0,"ordn",0.0725420088917737,0.0046797720846531,0.9936645,1.0909815,NA,0,1,NA
145,150,1,3,0,"clt",0.0729960807184348,0.00466891168326222,0.44232,0.4566605,3411.691,0,1,0
145,150,1,3,0,"ord",0.0869223227554633,0.00659672605268212,0.440428,0.474278,3251.31125,0,1,0
145,150,1,3,0,"ind",0.0600427730198169,0.00402420845110571,2.027806,3.069117,NA,1,1,NA
145,150,1,3,0,"kern",0.0832144079889978,0.0056856214122644,NA,NA,NA,NA,NA,NA
145,150,1,3,0,"spline",0.137370470252699,0.0195881247069027,NA,NA,NA,NA,NA,NA
145,150,2,9,0,"cltn",0.0833043753958521,0.00608341190187497,0.9298005,0.73619,NA,0,1,NA
145,150,2,9,0,"ordn",0.0833043753958521,0.00608341190187497,0.933215,0.7535555,NA,0,1,NA
145,150,2,9,0,"clt",0.0870700537135415,0.00666971480420274,0.7409445,0.6088245,456.30635,0,1,1
145,150,2,9,0,"ord",0.0924155618430072,0.00765986478261788,0.763993,0.6239805,441.6288,0,1,1
145,150,2,9,0,"ind",0.0766399880019768,0.00522093834122211,0.265915,0.33346,NA,0,1,NA
145,150,2,9,0,"kern",0.0826551444521292,0.0057273725974371,NA,NA,NA,NA,NA,NA
145,150,2,9,0,"spline",0.085294670990196,0.00625314284401046,NA,NA,NA,NA,NA,NA
145,150,3,21,1,"cltn",0.0905925212509861,0.00772916585785593,0.8794385,0.6180665,NA,1,1,NA
145,150,3,21,1,"ordn",0.0905925212509861,0.00772916585785593,0.930299,0.682044,NA,0,1,NA
145,150,3,21,1,"clt",0.0639573452970685,0.00382971023036932,0.7081435,0.5155665,277.54525,0,1,1
145,150,3,21,1,"ord",0.0788290908362987,0.00565483973426572,0.7757845,0.589042,221.5403,0,1,1
145,150,3,21,1,"ind",0.0697850311503812,0.00430136257727836,0.156362,0.14876,NA,0,0,NA
145,150,3,21,1,"kern",0.0768834643373006,0.00522640520250388,NA,NA,NA,NA,NA,NA
145,150,3,21,1,"spline",0.072059182312054,0.00582099443650907,NA,NA,NA,NA,NA,NA
145,500,1,3,0,"cltn",0.0612656025085916,0.0032062239559468,0.5611475,0.5992445,NA,0,1,NA
145,500,1,3,0,"ordn",0.0612656025085916,0.0032062239559468,0.5498465,0.5963055,NA,0,1,NA
145,500,1,3,0,"clt",0.0438285417824742,0.00167544752318091,0.427509,0.4360175,3735.9608,0,1,1
145,500,1,3,0,"ord",0.0508440285146628,0.00226910672509238,0.4203135,0.4882565,3497.251,0,1,1
145,500,1,3,0,"ind",0.0172959653113866,0.00038473463419492,2.186226,2.960568,NA,1,1,NA
145,500,1,3,0,"kern",0.0583537993468534,0.00275674163549089,NA,NA,NA,NA,NA,NA
145,500,1,3,0,"spline",0.116017537085489,0.0139882601591899,NA,NA,NA,NA,NA,NA
145,500,2,9,0,"cltn",0.0516354605084277,0.00242169613446034,0.493021,0.410043,NA,0,1,NA
145,500,2,9,0,"ordn",0.0516354605084277,0.00242169613446034,0.502803,0.4198485,NA,0,1,NA
145,500,2,9,0,"clt",0.0601317724785004,0.00335292458485334,0.4220005,0.355668,1289.2957,0,1,1
145,500,2,9,0,"ord",0.064526439387478,0.00388170339143585,0.4140545,0.349618,1277.4288,0,1,1
145,500,2,9,0,"ind",0.057483629149276,0.00294504689181067,0.142739,0.173935,NA,0,0,NA
145,500,2,9,0,"kern",0.0561854033034636,0.00280876862104952,NA,NA,NA,NA,NA,NA
145,500,2,9,0,"spline",0.0618249628072978,0.00331589114733578,NA,NA,NA,NA,NA,NA
145,500,3,21,1,"cltn",0.0640189030714199,0.00384355735962592,0.48616,0.3623175,NA,0,1,NA
145,500,3,21,1,"ordn",0.0640189030714199,0.00384355735962592,0.509417,0.369457,NA,0,1,NA
145,500,3,21,1,"clt",0.0453988208313803,0.00179922291723729,0.4050865,0.3131755,819.22705,0,1,1
145,500,3,21,1,"ord",0.0516983100471272,0.00268829001580051,0.421866,0.3209475,755.00665,0,1,1
145,500,3,21,1,"ind",0.0450899420699545,0.001982580825664,0.0969515,0.094553,NA,0,0,NA
145,500,3,21,1,"kern",0.0564815566989387,0.00282477337267343,NA,NA,NA,NA,NA,NA
145,500,3,21,1,"spline",0.0626471028716475,0.00435914183726155,NA,NA,NA,NA,NA,NA
145,1000,1,3,0,"cltn",0.0540271657999285,0.0026321604921315,0.385087,0.4133265,NA,0,1,NA
145,1000,1,3,0,"ordn",0.0540271657999285,0.0026321604921315,0.396199,0.416357,NA,0,1,NA
145,1000,1,3,0,"clt",0.0427875938745833,0.0016057005214488,0.2947525,0.334404,5870.55715,0,1,1
145,1000,1,3,0,"ord",0.0457445736077984,0.00189913456105006,0.283106,0.312778,5669.3931,0,1,1
145,1000,1,3,0,"ind",0.0335182441074565,0.00143052060576831,2.032945,2.888426,NA,1,1,NA
145,1000,1,3,0,"kern",0.0477655104377242,0.00191427874492196,NA,NA,NA,NA,NA,NA
145,1000,1,3,0,"spline",0.119087176161032,0.0143667771340014,NA,NA,NA,NA,NA,NA
145,1000,2,9,0,"cltn",0.0510237135670923,0.00236081688700657,0.3533195,0.284985,NA,0,0,NA
145,1000,2,9,0,"ordn",0.0510237135670923,0.00236081688700657,0.349555,0.290238,NA,0,0,NA
145,1000,2,9,0,"clt",0.0409780584906647,0.00179318677702317,0.2477875,0.2035905,3398.7174,0,0,1
145,1000,2,9,0,"ord",0.0468141137304696,0.00215983209187989,0.2454665,0.2046235,3381.14055,0,0,1
145,1000,2,9,0,"ind",0.0497770362509426,0.00259486982266154,0.073206,0.0887975,NA,0,0,NA
145,1000,2,9,0,"kern",0.0507064565354221,0.00236897492571592,NA,NA,NA,NA,NA,NA
145,1000,2,9,0,"spline",0.0597611840553978,0.00325781985505281,NA,NA,NA,NA,NA,NA
145,1000,3,21,1,"cltn",0.0324161571493396,0.00114246517716887,0.337231,0.2504375,NA,0,0,NA
145,1000,3,21,1,"ordn",0.0324161571493396,0.00114246517716887,0.34755,0.2648615,NA,0,0,NA
145,1000,3,21,1,"clt",0.0431448220755369,0.00177427465755043,0.305123,0.2357245,1345.3737,0,0,1
145,1000,3,21,1,"ord",0.0353870997375054,0.00130531291824613,0.3059665,0.222542,1400.8455,0,0,1
145,1000,3,21,1,"ind",0.0374958107533673,0.00141327036920586,0.1192785,0.120425,NA,0,0,NA
145,1000,3,21,1,"kern",0.0482433073727533,0.0021560879141916,NA,NA,NA,NA,NA,NA
145,1000,3,21,1,"spline",0.052725943215418,0.00293031570937046,NA,NA,NA,NA,NA,NA
146,50,1,3,0,"cltn",0.165847884494354,0.0244376670003113,1.888457,1.888137,NA,0,1,NA
146,50,1,3,0,"ordn",0.165847884494354,0.0244376670003113,1.947303,2.034821,NA,0,1,NA
146,50,1,3,0,"clt",0.169595063851684,0.0266481273293189,0.362555,0.387008,5258.1147,0,0,0
146,50,1,3,0,"ord",0.157834918205966,0.0226148459277397,0.3623605,0.399525,5330.00235,0,0,0
146,50,1,3,0,"ind",0.163577371401594,0.0232744547809665,1.451626,2.716762,NA,0,1,NA
146,50,1,3,0,"kern",0.156691511560809,0.0229888120478373,NA,NA,NA,NA,NA,NA
146,50,1,3,0,"spline",0.195146692386116,0.0354682806972605,NA,NA,NA,NA,NA,NA
146,50,2,9,0,"cltn",0.147818172057168,0.0195652463197182,1.591087,1.162077,NA,0,1,NA
146,50,2,9,0,"ordn",0.147818172057168,0.0195652463197182,1.63686,1.370665,NA,1,1,NA
146,50,2,9,0,"clt",0.139616595201158,0.0171590722592751,1.013078,0.843682,243.204365,0,1,0
146,50,2,9,0,"ord",0.133140257727117,0.0155077540866194,1.062302,0.88136,236.941905,0,1,0
146,50,2,9,0,"ind",0.138682008839512,0.016566722918554,0.25675,0.3333595,NA,0,1,NA
146,50,2,9,0,"kern",0.139277091077416,0.0171398736788452,NA,NA,NA,NA,NA,NA
146,50,2,9,0,"spline",0.145472263077769,0.0182374179499433,NA,NA,NA,NA,NA,NA
146,50,3,21,1,"cltn",0.169343472693673,0.0254387614627709,1.503188,0.875679,NA,0,1,NA
146,50,3,21,1,"ordn",0.169343472693673,0.0254387614627709,1.594133,1.160253,NA,1,1,NA
146,50,3,21,1,"clt",0.15422119950427,0.0205194006785882,1.2310705,0.8722435,111.667725,0,1,0
146,50,3,21,1,"ord",0.139852432881159,0.0170836080476356,1.230733,0.932789,86.935025,0,1,0
146,50,3,21,1,"ind",0.152159320950957,0.0202313080467029,0.2140745,0.2105175,NA,0,1,NA
146,50,3,21,1,"kern",0.142736253876585,0.0177649101267177,NA,NA,NA,NA,NA,NA
146,50,3,21,1,"spline",0.132374324763229,0.0168704091867655,NA,NA,NA,NA,NA,NA
146,150,1,3,0,"cltn",0.0528193251636009,0.00289752910097514,1.142188,1.200687,NA,1,1,NA
146,150,1,3,0,"ordn",0.0528193251636009,0.00289752910097514,1.15186,1.198343,NA,1,1,NA
146,150,1,3,0,"clt",0.0616343397535851,0.00392192135356519,0.3168095,0.3617205,5894.91505,0,0,0
146,150,1,3,0,"ord",0.0566341024107928,0.00346734452520521,0.3104015,0.337179,5879.51735,0,0,0
146,150,1,3,0,"ind",0.064874439571034,0.00381837386119557,1.108211,2.098569,NA,1,1,NA
146,150,1,3,0,"kern",0.057407559632398,0.0035075307267265,NA,NA,NA,NA,NA,NA
146,150,1,3,0,"spline",0.0934290080262145,0.00841584542486466,NA,NA,NA,NA,NA,NA
146,150,2,9,0,"cltn",0.0545197925787839,0.0026505182476097,0.944256,0.7828865,NA,1,1,NA
146,150,2,9,0,"ordn",0.0545197925787839,0.0026505182476097,0.994796,0.792293,NA,1,1,NA
146,150,2,9,0,"clt",0.0544573677737106,0.00273944754880702,0.595517,0.5030245,752.84425,0,1,0
146,150,2,9,0,"ord",0.0466736470852626,0.00190198982251944,0.619189,0.501336,743.1579,1,1,0
146,150,2,9,0,"ind",0.0531431778295581,0.00251133812726039,0.2084305,0.268477,NA,0,1,NA
146,150,2,9,0,"kern",0.0491369631393952,0.00245663816543588,NA,NA,NA,NA,NA,NA
146,150,2,9,0,"spline",0.0504422111110909,0.00219541433284822,NA,NA,NA,NA,NA,NA
146,150,3,21,1,"cltn",0.0425868367686754,0.00182025473067343,0.880327,0.6133815,NA,1,1,NA
146,150,3,21,1,"ordn",0.0425868367686754,0.00182025473067343,0.947766,0.708422,NA,1,1,NA
146,150,3,21,1,"clt",0.060271030998595,0.00319224618166486,0.55734,0.431814,433.9503,0,1,0
146,150,3,21,1,"ord",0.0533467625019443,0.0025965873713831,0.598333,0.442877,383.9197,0,1,0
146,150,3,21,1,"ind",0.0562173206536246,0.00276268105374014,0.2133775,0.202234,NA,0,1,NA
146,150,3,21,1,"kern",0.0514205747753496,0.00274164625924337,NA,NA,NA,NA,NA,NA
146,150,3,21,1,"spline",0.069436913437722,0.00530650608751134,NA,NA,NA,NA,NA,NA
146,500,1,3,0,"cltn",0.0231151019841345,0.000581737384634458,0.5788755,0.606842,NA,1,1,NA
146,500,1,3,0,"ordn",0.0231151019841345,0.000581737384634458,0.5659,0.612879,NA,1,1,NA
146,500,1,3,0,"clt",0.0346349902714798,0.00115705388067117,0.2933245,0.3276135,6105.2813,1,1,0
146,500,1,3,0,"ord",0.0224148716653608,0.000487961532607187,0.288718,0.305991,6100.1308,1,0,0
146,500,1,3,0,"ind",0.00947552013787882,8.34082265795821e-05,1.278046,2.224022,NA,1,1,NA
146,500,1,3,0,"kern",0.0200632762082342,0.000452118402918385,NA,NA,NA,NA,NA,NA
146,500,1,3,0,"spline",0.0924098255687039,0.00869631876508669,NA,NA,NA,NA,NA,NA
146,500,2,9,0,"cltn",0.0280088170755047,0.000793434038312811,0.5348955,0.448956,NA,1,1,NA
146,500,2,9,0,"ordn",0.0280088170755047,0.000793434038312811,0.557597,0.4263505,NA,1,1,NA
146,500,2,9,0,"clt",0.0263344530031809,0.000692064228859597,0.48771,0.3838585,1213.4036,1,1,1
146,500,2,9,0,"ord",0.0221555030604773,0.000537863865132423,0.4932105,0.394669,1176.45,1,1,1
146,500,2,9,0,"ind",0.0174628024677161,0.000357160318457921,0.132484,0.1699935,NA,0,0,NA
146,500,2,9,0,"kern",0.0243114469874645,0.000658791970748074,NA,NA,NA,NA,NA,NA
146,500,2,9,0,"spline",0.0234989717076918,0.000482766308893151,NA,NA,NA,NA,NA,NA
146,500,3,21,1,"cltn",0.00786006216805733,6.62291393911591e-05,0.5253595,0.3737875,NA,1,1,NA
146,500,3,21,1,"ordn",0.00786006216805733,6.62291393911591e-05,0.544666,0.375117,NA,1,1,NA
146,500,3,21,1,"clt",0.0224804204110146,0.000453343445575187,0.4202985,0.3150175,888.0358,1,1,1
146,500,3,21,1,"ord",0.0140102179121784,0.000207080500955612,0.3996345,0.3053365,898.13715,1,1,1
146,500,3,21,1,"ind",0.0178124474960037,0.000289224756599264,0.1238225,0.117741,NA,0,1,NA
146,500,3,21,1,"kern",0.0229587487335768,0.000613638104309188,NA,NA,NA,NA,NA,NA
